fault_rate,num_rows,num_cols,injection_rate,system.ruby.network.average_flit_latency,system.ruby.network.average_packet_latency,system.ruby.network.flits_received::total,system.ruby.network.packets_received::total
0.09,4,4,0.12,10351.226994,9666.666667,1304.0,720.0
0.09,4,4,0.12,9792.45283,9310.526316,954.0,570.0
0.09,4,4,0.12,9666.283084,9037.807183,869.0,529.0
0.09,4,4,0.12,9721.076747,9243.713733,873.0,517.0
0.09,4,4,0.12,10131.482834,9344.640434,1369.0,737.0
0.09,4,4,0.12,9098.176718,9060.851927,713.0,493.0
0.09,4,4,0.12,8944.34629,8982.926829,566.0,410.0
0.09,4,4,0.12,9842.648323,9063.703704,1163.0,675.0
0.09,4,4,0.12,8727.005871,9043.859649,511.0,399.0
0.09,4,4,0.12,10121.533442,9481.671554,1226.0,682.0
0.09,4,4,0.14,10201.074444,9425.311203,1303.0,723.0
0.09,4,4,0.14,9063.573883,9132.850242,582.0,414.0
0.09,4,4,0.14,9895.969499,9357.01107,918.0,542.0
0.09,4,4,0.14,10094.795539,9303.547067,1345.0,733.0
0.09,4,4,0.14,10046.320346,9285.49142,1155.0,641.0
0.09,4,4,0.14,8887.272727,9140.096618,550.0,414.0
0.09,4,4,0.14,9926.030719,9176.890157,1237.0,701.0
0.09,4,4,0.14,10247.291022,9428.16092,1292.0,696.0
0.09,4,4,0.14,8629.166667,8971.590909,480.0,352.0
0.09,4,4,0.14,9851.694915,9237.942122,1062.0,622.0
0.09,4,4,0.16,9790.743155,9462.105263,767.0,475.0
0.09,4,4,0.16,10303.814714,9358.585859,1468.0,792.0
0.09,4,4,0.16,10122.267206,9418.705036,1235.0,695.0
0.09,4,4,0.16,8975.894246,9030.769231,643.0,455.0
0.09,4,4,0.16,10325.801749,9503.378378,1372.0,740.0
0.09,4,4,0.16,10159.737418,9303.112314,1371.0,739.0
0.09,4,4,0.16,10169.112252,9336.473755,1363.0,743.0
0.09,4,4,0.16,9343.314763,9159.465021,718.0,486.0
0.09,4,4,0.16,9687.97954,9302.941176,782.0,510.0
0.09,4,4,0.16,9861.22178,9333.688699,753.0,469.0
0.09,4,4,0.18,9682.96893,9181.47448,869.0,529.0
0.09,4,4,0.18,10201.244813,9350.71708,1446.0,767.0
0.09,4,4,0.18,9229.623824,9202.222222,638.0,450.0
0.09,4,4,0.18,9395.559211,9210.336538,608.0,416.0
0.09,4,4,0.18,10204.924242,9441.256831,1320.0,732.0
0.09,4,4,0.18,8666.338583,9079.545455,508.0,396.0
0.09,4,4,0.18,9487.460815,9248.837209,638.0,430.0
0.09,4,4,0.18,8783.924843,9017.711172,479.0,367.0
0.09,4,4,0.18,9235.085227,9198.770492,704.0,488.0
0.09,4,4,0.18,9351.010101,9152.01005,594.0,398.0
0.09,4,4,0.2,10216.299862,9410.025707,1454.0,778.0
0.09,4,4,0.2,9373.913043,9223.628692,690.0,474.0
0.09,4,4,0.2,9104.668675,9021.551724,664.0,464.0
0.09,4,4,0.2,10136.47343,9342.525399,1242.0,689.0
0.09,4,4,0.2,10375.778547,9408.85751,1445.0,779.0
0.09,4,4,0.2,9545.679012,9113.636364,810.0,506.0
0.09,4,4,0.2,9311.643836,9508.101852,584.0,432.0
0.09,4,4,0.2,10017.485429,9218.983558,1201.0,669.0
0.09,4,4,0.2,10577.825818,9417.365269,1619.0,835.0
0.09,4,4,0.2,9261.326861,9418.552036,618.0,442.0
0.09,4,4,0.22,9465.744401,9269.857434,759.0,491.0
0.09,4,4,0.22,9101.151316,9231.981982,608.0,444.0
0.09,4,4,0.22,9997.068677,9220.149254,1194.0,670.0
0.09,4,4,0.22,10237.250554,9437.671233,1353.0,730.0
0.09,4,4,0.22,8674.168297,9010.335917,511.0,387.0
0.09,4,4,0.22,10353.293413,9596.621622,1336.0,740.0
0.09,4,4,0.22,10396.32107,9383.435583,1495.0,815.0
0.09,4,4,0.22,8918.079096,8974.160207,531.0,387.0
0.09,4,4,0.22,9197.887324,9111.111111,710.0,486.0
0.09,4,4,0.22,10504.98008,9461.875,1506.0,800.0
0.09,4,4,0.24,10385.517241,9487.212276,1450.0,782.0
0.09,4,4,0.24,9564.174894,9328.358209,709.0,469.0
0.09,4,4,0.24,9388.381201,8993.927126,766.0,494.0
0.09,4,4,0.24,10298.07074,9292.073171,1555.0,820.0
0.09,4,4,0.24,10168.417367,9255.844156,1428.0,770.0
0.09,4,4,0.24,9819.368879,9132.326821,919.0,563.0
0.09,4,4,0.24,9957.093822,9348.113208,874.0,530.0
0.09,4,4,0.24,9218.836565,9084.337349,722.0,498.0
0.09,4,4,0.24,9256.978654,9267.554479,609.0,413.0
0.09,4,4,0.24,10417.50167,9529.485571,1497.0,797.0
0.09,4,4,0.26,10125.102881,9351.664255,1215.0,691.0
0.09,4,4,0.26,10406.190777,9438.617402,1583.0,839.0
0.09,4,4,0.26,10141.006098,9378.640777,1312.0,721.0
0.09,4,4,0.26,9843.201754,9308.876812,912.0,552.0
0.09,4,4,0.26,8639.57935,9065.110565,523.0,407.0
0.09,4,4,0.26,10637.359384,9638.983051,1689.0,885.0
0.09,4,4,0.26,8982.441472,9075.581395,598.0,430.0
0.09,4,4,0.26,9405.270655,9042.600897,702.0,446.0
0.09,4,4,0.26,10421.944978,9401.331719,1563.0,826.0
0.09,4,4,0.26,8649.897331,9053.521127,487.0,355.0
0.09,4,4,0.28,9543.478261,9299.81378,805.0,537.0
0.09,4,4,0.28,9206.422018,9243.506494,654.0,462.0
0.09,4,4,0.28,8808.630394,9063.613232,533.0,393.0
0.09,4,4,0.28,9451.77305,9288.503254,705.0,461.0
0.09,4,4,0.28,10639.109213,9533.293698,1639.0,841.0
0.09,4,4,0.28,9255.830904,9204.845815,686.0,454.0
0.09,4,4,0.28,10279.024768,9563.904494,1292.0,712.0
0.09,4,4,0.28,9468.660969,9341.563786,702.0,486.0
0.09,4,4,0.28,9286.50904,9042.443064,719.0,483.0
0.09,4,4,0.28,9484.939759,9347.345133,664.0,452.0
0.09,4,4,0.3,9971.195652,9486.607143,920.0,560.0
0.09,4,4,0.3,9478.195489,9240.449438,665.0,445.0
0.09,4,4,0.3,9429.698709,9267.590618,697.0,469.0
0.09,4,4,0.3,9850.990099,9361.295681,1010.0,602.0
0.09,4,4,0.3,10421.904762,9395.604396,1575.0,819.0
0.09,4,4,0.3,9105.166052,9151.069519,542.0,374.0
0.09,4,4,0.3,8502.173913,8975.543478,460.0,368.0
0.09,4,4,0.3,10208.090075,9385.925926,1199.0,675.0
0.09,4,4,0.3,9038.983051,9078.199052,590.0,422.0
0.09,4,4,0.3,10302.700922,9518.337408,1518.0,818.0
0.09,4,4,0.32,9128.787879,9210.526316,594.0,418.0
0.09,4,4,0.32,10380.170716,9404.907975,1523.0,815.0
0.09,4,4,0.32,9494.837758,9067.873303,678.0,442.0
0.09,4,4,0.32,9214.285714,8919.491525,728.0,472.0
0.09,4,4,0.32,9640.11976,9332.068311,835.0,527.0
0.09,4,4,0.32,9626.005362,9225.103734,746.0,482.0
0.09,4,4,0.32,9133.389262,9338.636364,596.0,440.0
0.09,4,4,0.32,9803.797468,9311.460259,869.0,541.0
0.09,4,4,0.32,9247.596154,9125.0,624.0,420.0
0.09,4,4,0.32,9822.033898,9247.359155,944.0,568.0
0.09,4,4,0.34,10730.917079,9542.025862,1821.0,928.0
0.09,4,4,0.34,9232.673267,9358.447489,606.0,438.0
0.09,4,4,0.34,8859.344894,9041.775457,519.0,383.0
0.09,4,4,0.34,10587.398374,9448.430493,1722.0,892.0
0.09,4,4,0.34,8688.95966,9122.562674,471.0,359.0
0.09,4,4,0.34,9396.196513,9135.036496,631.0,411.0
0.09,4,4,0.34,10445.371775,9566.852368,1318.0,718.0
0.09,4,4,0.34,9241.37931,9078.239609,609.0,409.0
0.09,4,4,0.34,9372.95082,9279.471545,732.0,492.0
0.09,4,4,0.34,10518.741633,9559.52381,1494.0,798.0
0.09,4,4,0.36,9063.186813,9108.465608,546.0,378.0
0.09,4,4,0.36,10375.866852,9347.347995,1442.0,773.0
0.09,4,4,0.36,9025.925926,9133.838384,540.0,396.0
0.09,4,4,0.36,9165.57377,9150.717703,610.0,418.0
0.09,4,4,0.36,8784.334764,9089.181287,466.0,342.0
0.09,4,4,0.36,8662.112933,9139.455782,549.0,441.0
0.09,4,4,0.36,9532.71028,9150.186567,856.0,536.0
0.09,4,4,0.36,9636.363636,9300.380228,814.0,526.0
0.09,4,4,0.36,9453.473945,9180.501931,806.0,518.0
0.09,4,4,0.36,10798.515376,9594.270833,1886.0,960.0
0.09,4,4,0.38,9355.769231,9182.291667,728.0,480.0
0.09,4,4,0.38,9125.429553,9308.685446,582.0,426.0
0.09,4,4,0.38,9863.595707,9242.35474,1118.0,654.0
0.09,4,4,0.38,9594.222834,9268.421053,727.0,475.0
0.09,4,4,0.38,9887.557078,9422.445255,876.0,548.0
0.09,4,4,0.38,8965.740741,9048.177083,540.0,384.0
0.09,4,4,0.38,9145.403377,9340.848806,533.0,377.0
0.09,4,4,0.38,9669.909209,9204.592902,771.0,479.0
0.09,4,4,0.38,9139.669421,9327.664399,605.0,441.0
0.09,4,4,0.38,10448.307134,9390.804598,1654.0,870.0
0.09,4,4,0.4,9808.238636,9485.745614,704.0,456.0
0.09,4,4,0.4,8962.831858,9238.386308,565.0,409.0
0.09,4,4,0.4,8835.849057,9039.68254,530.0,378.0
0.09,4,4,0.4,9619.676946,9373.033708,681.0,445.0
0.09,4,4,0.4,10388.132296,9488.997555,1542.0,818.0
0.09,4,4,0.4,9250.798722,9239.23445,626.0,418.0
0.09,4,4,0.4,9314.949202,9174.418605,689.0,473.0
0.09,4,4,0.4,9310.089021,9184.38914,674.0,442.0
0.09,4,4,0.4,8804.081633,9213.114754,490.0,366.0
0.09,4,4,0.4,10145.794393,9355.305466,1070.0,622.0
0.09,8,8,0.02,22139.446676,23828.819622,2241.0,1957.0
0.09,8,8,0.02,21087.584396,22767.370273,2666.0,2274.0
0.09,8,8,0.02,22423.749492,23973.185391,2459.0,2163.0
0.09,8,8,0.02,21600.885637,23432.740538,2597.0,2193.0
0.09,8,8,0.02,21261.766024,23663.202247,2231.0,1780.0
0.09,8,8,0.02,22015.280136,23458.013436,2356.0,2084.0
0.09,8,8,0.02,20571.597914,23148.548487,2109.0,1619.0
0.09,8,8,0.02,22082.342954,23836.614173,2356.0,2032.0
0.09,8,8,0.02,21753.987434,23525.553663,2069.0,1761.0
0.09,8,8,0.02,21653.457653,23199.061662,2574.0,2238.0
0.09,8,8,0.04,20452.777778,22544.316997,2340.0,1918.0
0.09,8,8,0.04,22320.201557,23780.945044,2183.0,1947.0
0.09,8,8,0.04,22049.851506,23997.768964,2357.0,2017.0
0.09,8,8,0.04,21252.714932,23210.245464,2210.0,1874.0
0.09,8,8,0.04,20611.040068,22683.507853,2346.0,1910.0
0.09,8,8,0.04,21243.815514,23150.470997,2385.0,2017.0
0.09,8,8,0.04,20901.4569,22891.209325,2471.0,2059.0
0.09,8,8,0.04,20989.96724,22715.811966,2442.0,2106.0
0.09,8,8,0.04,22239.099859,23611.948052,2133.0,1925.0
0.09,8,8,0.04,21918.895966,23817.08518,2355.0,2031.0
0.09,8,8,0.06,20950.958286,22892.334958,2661.0,2257.0
0.09,8,8,0.06,20877.001456,23241.723356,2748.0,2205.0
0.09,8,8,0.06,19680.211203,21755.905512,2178.0,1778.0
0.09,8,8,0.06,21374.028857,23341.990397,2703.0,2291.0
0.09,8,8,0.06,20833.592838,23130.30888,2569.0,2072.0
0.09,8,8,0.06,20363.15229,22409.821817,2817.0,2301.0
0.09,8,8,0.06,21011.627907,22846.002252,2064.0,1776.0
0.09,8,8,0.06,20185.071575,22615.168539,2934.0,2314.0
0.09,8,8,0.06,21647.704982,23669.780476,2549.0,2141.0
0.09,8,8,0.06,21554.177215,23173.375503,1975.0,1739.0
0.09,8,8,0.08,19838.643605,21891.072431,2197.0,1781.0
0.09,8,8,0.08,21614.422202,23644.834931,2198.0,1878.0
0.09,8,8,0.08,21466.340509,23541.063929,2555.0,2143.0
0.09,8,8,0.08,21040.733591,23542.502388,2590.0,2094.0
0.09,8,8,0.08,22450.4971,24212.989494,2414.0,2094.0
0.09,8,8,0.08,23132.144602,24373.611846,2047.0,1891.0
0.09,8,8,0.08,20879.667283,22978.388113,2705.0,2221.0
0.09,8,8,0.08,20812.5,22930.056711,2536.0,2116.0
0.09,8,8,0.08,18442.403709,20651.109057,2804.0,2164.0
0.09,8,8,0.08,19261.138211,21775.161987,3075.0,2315.0
0.09,8,8,0.1,21579.766537,23517.739483,2313.0,1973.0
0.09,8,8,0.1,19244.312216,21703.175334,2857.0,2173.0
0.09,8,8,0.1,20319.303338,22590.126812,2756.0,2208.0
0.09,8,8,0.1,22645.425489,24450.886767,2503.0,2199.0
0.09,8,8,0.1,20231.317495,22588.722608,2315.0,1871.0
0.09,8,8,0.1,20260.35005,22807.807808,2971.0,2331.0
0.09,8,8,0.1,21383.487941,23705.289108,2695.0,2231.0
0.09,8,8,0.1,18579.372777,21199.955615,3093.0,2253.0
0.09,8,8,0.1,20135.676338,22196.879643,2447.0,2019.0
0.09,8,8,0.1,19523.888658,21896.787783,2407.0,1899.0
0.09,8,8,0.12,21652.598599,24705.395173,2713.0,2113.0
0.09,8,8,0.12,23503.167641,24830.168776,2052.0,1896.0
0.09,8,8,0.12,22938.75051,24547.967108,2449.0,2189.0
0.09,8,8,0.12,19083.182367,21627.620968,3312.0,2480.0
0.09,8,8,0.12,22495.619524,23932.016537,2397.0,2177.0
0.09,8,8,0.12,19219.093851,21762.919897,3090.0,2322.0
0.09,8,8,0.12,22065.144533,24426.522396,2387.0,1987.0
0.09,8,8,0.12,21436.448598,24215.025907,2675.0,2123.0
0.09,8,8,0.12,21340.256144,23741.393965,2889.0,2353.0
0.09,8,8,0.12,20273.548159,22840.073529,2824.0,2176.0
0.09,8,8,0.14,19591.123499,21993.14693,2332.0,1824.0
0.09,8,8,0.14,22111.958763,24339.715268,2425.0,2037.0
0.09,8,8,0.14,19260.777385,21995.720399,2830.0,2103.0
0.09,8,8,0.14,21780.691531,23999.073216,2574.0,2158.0
0.09,8,8,0.14,20307.531381,22865.859564,2629.0,2065.0
0.09,8,8,0.14,21025.507998,23084.150749,2313.0,1937.0
0.09,8,8,0.14,20357.359636,22740.767045,2636.0,2112.0
0.09,8,8,0.14,20312.169312,22853.194382,2835.0,2207.0
0.09,8,8,0.14,21202.773312,23458.900778,2488.0,2056.0
0.09,8,8,0.14,22964.353163,24674.867725,2118.0,1890.0
0.09,8,8,0.16,18905.013193,21561.516741,3411.0,2479.0
0.09,8,8,0.16,15421.195652,16795.526316,2392.0,1900.0
0.09,8,8,0.16,21201.55749,23183.449384,2183.0,1867.0
0.09,8,8,0.16,20650.40107,23311.429795,2992.0,2336.0
0.09,8,8,0.16,20397.239264,23027.374031,2608.0,2064.0
0.09,8,8,0.16,21932.490975,24561.777778,2770.0,2250.0
0.09,8,8,0.16,19427.746815,22145.3125,2512.0,1920.0
0.09,8,8,0.16,18152.875399,20881.863186,3130.0,2222.0
0.09,8,8,0.16,23453.613808,24695.828505,1854.0,1726.0
0.09,8,8,0.16,22240.726864,24345.085941,2669.0,2269.0
0.09,8,8,0.18,19210.5,22224.400369,3000.0,2168.0
0.09,8,8,0.18,23151.79704,25097.308986,2365.0,2081.0
0.09,8,8,0.18,20915.542011,23209.105347,2297.0,1889.0
0.09,8,8,0.18,21429.210134,23877.954545,2684.0,2200.0
0.09,8,8,0.18,20775.386544,23020.86514,2393.0,1965.0
0.09,8,8,0.18,22629.334583,24731.501632,2134.0,1838.0
0.09,8,8,0.18,20754.977029,23015.917603,2612.0,2136.0
0.09,8,8,0.18,20985.472155,23737.406921,2891.0,2283.0
0.09,8,8,0.18,21446.052088,24005.104645,2419.0,1959.0
0.09,8,8,0.18,22234.203875,24339.762611,2374.0,2022.0
0.09,8,8,0.2,21307.546374,23299.701789,2372.0,2012.0
0.09,8,8,0.2,21702.941176,23464.559387,2380.0,2088.0
0.09,8,8,0.2,21115.862314,23703.166815,2818.0,2242.0
0.09,8,8,0.2,21311.16145,23754.545455,2428.0,1980.0
0.09,8,8,0.2,21449.869792,23212.42485,2304.0,1996.0
0.09,8,8,0.2,21874.829623,24049.973133,2201.0,1861.0
0.09,8,8,0.2,16644.76386,18398.595259,2922.0,2278.0
0.09,8,8,0.2,22181.237113,24576.296296,2425.0,2025.0
0.09,8,8,0.2,20042.251223,22609.776654,3065.0,2373.0
0.09,8,8,0.2,20290.481608,22864.344861,2637.0,2053.0
0.09,8,8,0.22,20746.348415,23580.932785,2807.0,2187.0
0.09,8,8,0.22,20712.19346,23575.132979,2936.0,2256.0
0.09,8,8,0.22,21649.132521,24567.764706,2709.0,2125.0
0.09,8,8,0.22,21382.048331,23998.332539,2607.0,2099.0
0.09,8,8,0.22,19600.857633,22123.275478,2915.0,2247.0
0.09,8,8,0.22,21632.027566,23965.05024,2757.0,2289.0
0.09,8,8,0.22,19921.900423,22686.346071,3073.0,2329.0
0.09,8,8,0.22,21970.868241,24404.37788,2626.0,2170.0
0.09,8,8,0.22,21799.285998,24185.131894,2521.0,2085.0
0.09,8,8,0.22,21060.9853,23343.583535,2517.0,2065.0
0.09,8,8,0.24,22260.282258,24081.660584,2480.0,2192.0
0.09,8,8,0.24,22358.517128,24276.123443,2131.0,1847.0
0.09,8,8,0.24,21472.533062,24334.490239,2949.0,2305.0
0.09,8,8,0.24,23347.596965,25217.795802,2372.0,2096.0
0.09,8,8,0.24,22550.278134,24412.421155,2337.0,2061.0
0.09,8,8,0.24,22367.756623,24634.295499,2416.0,2044.0
0.09,8,8,0.24,21303.644478,24045.221445,2689.0,2145.0
0.09,8,8,0.24,23149.774313,25400.33381,2437.0,2097.0
0.09,8,8,0.24,19407.938258,22379.076087,3628.0,2576.0
0.09,8,8,0.24,21230.295106,23893.176471,2677.0,2125.0
0.09,8,8,0.26,20188.926746,22749.024707,2935.0,2307.0
0.09,8,8,0.26,21426.004637,24024.664751,2588.0,2088.0
0.09,8,8,0.26,22304.453263,24456.25,2268.0,1920.0
0.09,8,8,0.26,22241.115702,24167.857143,2420.0,2100.0
0.09,8,8,0.26,18612.251149,21437.312794,3265.0,2337.0
0.09,8,8,0.26,23798.800185,25782.051282,2167.0,1911.0
0.09,8,8,0.26,22113.387978,24427.746999,2562.0,2166.0
0.09,8,8,0.26,19836.229086,22366.026711,3108.0,2396.0
0.09,8,8,0.26,22361.408035,24958.575907,2713.0,2233.0
0.09,8,8,0.26,22602.851711,25206.602031,2630.0,2166.0
0.09,8,8,0.28,20697.290432,22720.089731,2362.0,2006.0
0.09,8,8,0.28,15553.905974,16885.150292,2829.0,2229.0
0.09,8,8,0.28,20821.93245,23415.646621,2339.0,1879.0
0.09,8,8,0.28,23275.356064,25047.457627,2317.0,2065.0
0.09,8,8,0.28,20106.891937,22925.779534,2989.0,2277.0
0.09,8,8,0.28,20043.650794,22989.39513,3402.0,2546.0
0.09,8,8,0.28,20526.688453,22809.099019,2754.0,2242.0
0.09,8,8,0.28,22284.502262,25344.777563,2652.0,2068.0
0.09,8,8,0.28,21791.22807,24071.760334,2565.0,2153.0
0.09,8,8,0.28,19339.069471,22217.372515,3138.0,2314.0
0.09,8,8,0.3,19580.169438,22555.341055,3187.0,2331.0
0.09,8,8,0.3,20266.913319,23055.352242,2838.0,2186.0
0.09,8,8,0.3,21862.088323,24324.090909,2672.0,2200.0
0.09,8,8,0.3,20183.375635,23113.617201,3152.0,2372.0
0.09,8,8,0.3,21658.00535,24466.682532,2617.0,2101.0
0.09,8,8,0.3,22359.751037,24696.79803,2410.0,2030.0
0.09,8,8,0.3,20148.220748,23267.389525,3316.0,2444.0
0.09,8,8,0.3,20544.692737,23484.01937,2685.0,2065.0
0.09,8,8,0.3,21317.073171,23806.316254,2788.0,2264.0
0.09,8,8,0.3,22313.092979,25101.126232,2635.0,2131.0
0.09,8,8,0.32,21938.603696,24408.732116,2435.0,2027.0
0.09,8,8,0.32,22545.296839,25410.390848,2594.0,2098.0
0.09,8,8,0.32,23562.472791,25938.165231,2297.0,1973.0
0.09,8,8,0.32,19603.826087,22156.320288,2875.0,2223.0
0.09,8,8,0.32,21391.273997,24486.597001,2865.0,2201.0
0.09,8,8,0.32,21949.775952,24455.707763,2678.0,2190.0
0.09,8,8,0.32,23787.983425,25755.197505,2172.0,1924.0
0.09,8,8,0.32,21483.326945,23925.641026,2609.0,2145.0
0.09,8,8,0.32,20086.165049,22858.695652,2884.0,2208.0
0.09,8,8,0.32,21164.980732,23427.345538,2076.0,1748.0
0.09,8,8,0.34,21414.931802,24384.034767,2786.0,2186.0
0.09,8,8,0.34,23430.098684,25658.095238,2432.0,2100.0
0.09,8,8,0.34,23442.439863,25397.13035,2328.0,2056.0
0.09,8,8,0.34,20223.627288,22890.270039,3005.0,2333.0
0.09,8,8,0.34,21181.431609,24627.014218,2822.0,2110.0
0.09,8,8,0.34,24454.047218,26668.352601,2372.0,2076.0
0.09,8,8,0.34,25745.06079,28500.222816,2632.0,2244.0
0.09,8,8,0.34,23547.240803,25721.68906,2392.0,2084.0
0.09,8,8,0.34,20693.739771,23139.393939,2444.0,1980.0
0.09,8,8,0.34,19754.029163,22338.883448,2606.0,2042.0
0.09,8,8,0.36,23023.38403,25678.604224,2630.0,2178.0
0.09,8,8,0.36,23302.264456,26038.06735,2473.0,2049.0
0.09,8,8,0.36,21065.377238,23950.164745,3128.0,2428.0
0.09,8,8,0.36,18378.617637,21152.33061,2937.0,2081.0
0.09,8,8,0.36,21605.515588,23837.16255,2085.0,1741.0
0.09,8,8,0.36,21890.160183,24687.440533,2622.0,2102.0
0.09,8,8,0.36,23508.408291,26000.694123,2557.0,2161.0
0.09,8,8,0.36,22266.804356,24794.452024,2663.0,2199.0
0.09,8,8,0.36,23538.573812,26199.307616,2398.0,2022.0
0.09,8,8,0.36,21912.352222,24388.264059,2453.0,2045.0
0.09,8,8,0.38,22564.917656,24707.08872,2611.0,2243.0
0.09,8,8,0.38,18983.66307,21835.406302,3336.0,2412.0
0.09,8,8,0.38,21845.751634,24314.882507,2295.0,1915.0
0.09,8,8,0.38,21609.659541,24210.628019,2526.0,2070.0
0.09,8,8,0.38,21109.515645,23474.857439,2333.0,1929.0
0.09,8,8,0.38,22658.434491,24945.818902,2389.0,2021.0
0.09,8,8,0.38,21624.46505,24559.684685,2804.0,2220.0
0.09,8,8,0.38,19996.188056,22547.41609,2361.0,1877.0
0.09,8,8,0.38,21802.929892,24765.134777,2867.0,2263.0
0.09,8,8,0.38,21331.215971,23862.325372,2755.0,2219.0
0.09,8,8,0.4,21754.943777,24480.316851,2579.0,2083.0
0.09,8,8,0.4,20221.248805,23043.705563,3139.0,2391.0
0.09,8,8,0.4,21373.440939,24182.790698,2726.0,2150.0
0.09,8,8,0.4,21127.942459,23444.26919,2294.0,1902.0
0.09,8,8,0.4,24324.276779,26638.211382,2558.0,2214.0
0.09,8,8,0.4,21868.408437,23759.625963,2086.0,1818.0
0.09,8,8,0.4,21097.972973,24467.310855,3256.0,2432.0
0.09,8,8,0.4,21656.887224,24001.740428,2403.0,2011.0
0.09,8,8,0.4,23081.171238,25945.149592,2698.0,2206.0
0.09,8,8,0.4,22422.51816,25047.1652,2478.0,2046.0
0.12,4,4,0.02,10184.597961,9680.412371,883.0,485.0
0.12,4,4,0.02,10276.510067,9766.503667,745.0,409.0
0.12,4,4,0.02,10570.14157,9964.84375,777.0,384.0
0.12,4,4,0.02,10195.121951,9603.723404,984.0,564.0
0.12,4,4,0.02,10347.613883,9810.165975,922.0,482.0
0.12,4,4,0.02,10148.992577,9578.610603,943.0,547.0
0.12,4,4,0.02,10054.028436,9462.035541,1055.0,619.0
0.12,4,4,0.02,8562.5,9021.067416,432.0,356.0
0.12,4,4,0.02,10412.955466,9859.848485,988.0,528.0
0.12,4,4,0.02,10010.368664,9463.867188,868.0,512.0
0.12,4,4,0.04,9017.736486,9106.19469,592.0,452.0
0.12,4,4,0.04,9780.995935,9316.901408,984.0,568.0
0.12,4,4,0.04,9906.282183,9390.328152,971.0,579.0
0.12,4,4,0.04,10095.454545,9584.142395,1100.0,618.0
0.12,4,4,0.04,10062.977099,9635.761589,1048.0,604.0
0.12,4,4,0.04,10200.477327,9500.708215,1257.0,706.0
0.12,4,4,0.04,10009.52381,9448.623853,945.0,545.0
0.12,4,4,0.04,9846.878097,9443.719413,1009.0,613.0
0.12,4,4,0.04,10114.299153,9504.885993,1063.0,614.0
0.12,4,4,0.04,10096.444444,9575.039494,1125.0,633.0
0.12,4,4,0.06,10047.533632,9443.017657,1115.0,623.0
0.12,4,4,0.06,9956.881533,9284.29878,1148.0,656.0
0.12,4,4,0.06,10177.220395,9561.313869,1216.0,685.0
0.12,4,4,0.06,10095.219738,9212.482468,1297.0,713.0
0.12,4,4,0.06,9329.642249,9289.976134,587.0,419.0
0.12,4,4,0.06,9818.301226,9084.346505,1142.0,658.0
0.12,4,4,0.06,10243.714517,9431.15942,1233.0,690.0
0.12,4,4,0.06,9058.490566,9113.513514,530.0,370.0
0.12,4,4,0.06,8775.747508,9118.312757,602.0,486.0
0.12,4,4,0.06,9757.156489,9054.588608,1048.0,632.0
0.12,4,4,0.08,9929.453263,9304.281346,1134.0,654.0
0.12,4,4,0.08,9832.417582,9275.157233,1092.0,636.0
0.12,4,4,0.08,8834.622824,9178.117048,517.0,393.0
0.12,4,4,0.08,9791.237113,9194.444444,1164.0,648.0
0.12,4,4,0.08,9916.293644,9239.097744,1117.0,665.0
0.12,4,4,0.08,10233.438486,9404.552129,1268.0,681.0
0.12,4,4,0.08,10146.64926,9467.642527,1149.0,649.0
0.12,4,4,0.08,10022.435897,9286.754003,1248.0,687.0
0.12,4,4,0.08,9767.083734,9268.533773,1039.0,607.0
0.12,4,4,0.08,10061.471442,9358.119658,1033.0,585.0
0.12,4,4,0.1,10094.339623,9418.705036,1219.0,695.0
0.12,4,4,0.1,9582.758621,9253.829322,725.0,457.0
0.12,4,4,0.1,9829.490291,9374.031008,824.0,516.0
0.12,4,4,0.1,10295.952782,9660.769231,1186.0,650.0
0.12,4,4,0.1,9217.592593,9176.535088,648.0,456.0
0.12,4,4,0.1,10146.894904,9479.403409,1256.0,704.0
0.12,4,4,0.1,10000.453309,9210.526316,1103.0,627.0
0.12,4,4,0.1,10170.663469,9417.847025,1251.0,706.0
0.12,4,4,0.1,9975.105932,9458.626761,944.0,568.0
0.12,4,4,0.1,9985.989492,9224.006116,1142.0,654.0
0.12,4,4,0.12,9858.676208,9140.092879,1118.0,646.0
0.12,4,4,0.12,10272.589218,9558.701657,1317.0,724.0
0.12,4,4,0.12,9271.226415,9318.080357,636.0,448.0
0.12,4,4,0.12,8565.47619,9126.838235,336.0,272.0
0.12,4,4,0.12,8755.765199,9162.729659,477.0,381.0
0.12,4,4,0.12,10179.335793,9357.916103,1355.0,739.0
0.12,4,4,0.12,9923.040604,9446.341463,1059.0,615.0
0.12,4,4,0.12,9614.473684,9349.798387,760.0,496.0
0.12,4,4,0.12,10140.761301,9252.51076,1261.0,697.0
0.12,4,4,0.12,9940.625,9240.219092,1120.0,639.0
0.12,4,4,0.14,9224.793388,9337.078652,605.0,445.0
0.12,4,4,0.14,10182.602444,9420.289855,1391.0,759.0
0.12,4,4,0.14,9955.685619,9197.368421,1196.0,684.0
0.12,4,4,0.14,9984.972678,9497.6,1098.0,625.0
0.12,4,4,0.14,9830.864198,9444.664032,810.0,506.0
0.12,4,4,0.14,10024.157303,9564.575646,890.0,542.0
0.12,4,4,0.14,10146.103896,9356.508876,1232.0,676.0
0.12,4,4,0.14,10148.510972,9255.681818,1276.0,704.0
0.12,4,4,0.14,10192.365835,9448.539638,1323.0,719.0
